minute,Best_level_OFI,Integrated_OFI,OFI_0,OFI_1,OFI_2,OFI_3,OFI_4,OFI_5,OFI_6,OFI_7,OFI_8,OFI_9
2024-10-21 12:13:00+00:00,-3.185886675933185,-8.759751164798145,-3.185886675933185,-21.93760010003992,19.118782975899038,-2.2855273979520674,12.63619617443499,-14.810910122789382,15.423847015876527,37.27833702871819,-8.70578163401742,-26.591764983142312
2024-10-21 12:14:00+00:00,-0.07743641699605684,6.645684763135171,-0.07743641699605684,-0.6124516616960859,2.217497395796173,17.827975094773997,-5.431108701132532,5.744374206252944,6.416663099264165,14.709399392114616,-20.21442467310702,2.259735441430386
2024-10-21 12:15:00+00:00,-8.661667502794426,12.610526607270243,-8.661667502794426,-1.66181125809357,-25.17853528019081,23.61447762551451,-5.365974587583649,-5.107625778552296,25.866301704233738,47.87133607348536,-40.22560780620612,-29.63679783604268
2024-10-21 12:16:00+00:00,-16.414697304509712,-9.870900374489185,-16.414697304509712,0.9015204653689356,14.393105957924826,-14.15504211209147,9.905017061066488,2.0645208925548353,-2.2752659364073136,20.391534335725925,-28.99695695970213,22.06188394255668
2024-10-21 12:17:00+00:00,-8.171064862448468,-2.5973088968813736,-8.171064862448468,-17.199677378916572,3.0355237980354177,-2.972182209954422,4.438783595522096,16.04978393375388,19.90387594698986,-21.224304436986003,-3.327869589178476,32.235995903374516
2024-10-21 12:18:00+00:00,-15.533035840719208,-4.693323165640277,-15.533035840719208,6.223235649733309,0.04509591050531383,-8.708521384248382,7.541038367833035,10.547432401520624,0.6764386575797074,-15.097108705834508,-1.1073551357415952,35.199863477758846
2024-10-21 12:19:00+00:00,-15.660460674272688,1.3815207770399147,-15.660460674272688,28.204232945501598,-5.1807884656856205,4.975405374875487,1.6327955719405622,-0.6007455406196408,7.029236282976823,-3.4401667710697383,-3.1885724848273247,-2.5570194805861637
2024-10-21 12:20:00+00:00,-9.403681159551665,3.1401248355493325,-9.403681159551665,4.053717191586181,14.178582921268875,17.996618880786095,-5.04357836627583,1.9514406015310222,25.35458694597915,-15.177871345241284,-1.461223638827577,-3.6247773492206665
2024-10-21 12:21:00+00:00,0.0,-0.08255689306917967,0.0,-6.00482178475414,5.2262596479056445,9.863220882837567,0.6065042060532476,-6.903824473159308,17.124065562397014,-8.50396322955511,0.227976758303703,5.60908854392507
2024-10-21 12:22:00+00:00,0.7457405145382883,11.605834719840884,0.7457405145382883,-7.6583848585208605,-11.741446399113475,18.80218105803982,-14.311871151351829,6.7063756910251735,20.20375011018625,-18.960849252622435,-2.940650539597789,-2.374733978919797
2024-10-21 12:23:00+00:00,-2.339052280541505,-15.468563678874013,-2.339052280541505,4.294983928925349,-20.35076305290098,-20.66330883176644,30.523624048876748,-18.556145354899307,56.43467732901325,-16.378407024739975,-3.518660542711143,-8.07073858005808
2024-10-21 12:24:00+00:00,-0.9059575089162416,10.592564458481323,-0.9059575089162416,-16.047663065241068,15.609953257562433,25.224300079712886,-21.172939534222277,8.718568611087202,15.767732374283801,-18.592487528488935,-8.484444760468397,4.183691417579498
2024-10-21 12:25:00+00:00,0.41277915385585934,-12.949804553984226,0.41277915385585934,2.92876637735824,-2.461932810497447,-9.46935035095525,32.91422348245888,-6.914050827085644,14.191740432568116,10.07377696910133,-3.238350742750135,-1.1597128608331286
2024-10-21 12:26:00+00:00,1.6988170453017877,-21.766179241610658,1.6988170453017877,4.990590133082403,-9.451875252050005,-23.798561634628307,44.0785051754268,-23.329748622126626,25.058811668234974,-5.222476139266029,-4.55706412152171,2.2331630595510146
2024-10-21 12:27:00+00:00,0.11803146760654687,-9.056656643532586,0.11803146760654687,-5.321251997928488,7.308115035972027,-23.070233939262973,11.763802938119172,18.23586174521149,1.8294877479014764,-0.8114663397950097,-0.039343822535515625,-1.8147338144506582
2024-10-21 12:28:00+00:00,-2.940163356906135,-10.157678869947413,-2.940163356906135,-2.1121578246914225,-1.646094830510686,-11.388794655671825,17.348451240834006,-12.51428720544871,18.19133112392683,-8.13131181336604,-1.1800318363299496,-2.697215625897028
2024-10-21 12:29:00+00:00,-5.377237729097667,-22.163809872382206,-5.377237729097667,7.088657202798692,-17.468099381263247,-21.757212383254704,53.91499558045175,-14.78476267558386,44.18525894292926,-14.811173469931099,-1.4842866423147782,-0.00528215886944761
2024-10-21 12:30:00+00:00,-7.519307746270979,19.604813036179152,-7.519307746270979,-15.294591926457565,-12.441521256773187,37.39922356354495,-20.067485850509005,6.911363715721411,5.930120719044914,-0.7305994051341306,-8.649870329398247,0.5226185525776993
2024-10-21 12:31:00+00:00,-18.62340903102092,5.453363629582597,-18.62340903102092,3.8830913610662234,-2.967607569980412,20.74239398566898,3.8265165200440667,-2.6435880259444224,0.02057266946260251,6.650115403786261,-16.21640670389643,-6.212946177705958
2024-10-21 12:32:00+00:00,-20.834037459512746,-1.37365196315482,-20.834037459512746,1.916191381495564,7.711501901140684,11.242694690888607,12.457840445007745,-1.0333931840585833,-0.5608365019011406,17.126285030277426,-4.5022708069286015,-3.240388677651035
2024-10-21 12:33:00+00:00,-12.40100948568445,-3.3527548116205983,-12.40100948568445,-6.33365242363589,13.142459315986425,1.5977721695239755,5.247585066573841,-3.252980593507963,-0.020885910712731704,6.605169262901402,-2.067705160560439,-7.759115829779828
2024-10-21 12:34:00+00:00,-24.29135068235998,14.460620784201874,-24.29135068235998,1.9989866352135959,1.3971974649267804,28.666096302879787,-22.89938616674004,10.267046540023756,29.8801405420671,-26.489189391233566,-2.700201842330407,-1.5855836399730878
2024-10-21 12:35:00+00:00,4.38998942136305,-3.8980962473875507,4.38998942136305,-20.18606808004985,9.90334313910183,-3.6410798904458965,9.183995826510353,11.97762545828684,3.650933963221122,-7.848768965467271,0.7292013853667019,-3.044908487544742
2024-10-21 12:36:00+00:00,-1.4702241195304164,-3.358374268152707,-1.4702241195304164,-16.049519743863396,26.458911419423696,1.0245464247598721,1.4702241195304164,11.387833511205978,-1.9978655282817506,-4.426040554962647,-0.1434364994663821,-0.48153681963713985
2024-10-21 12:37:00+00:00,-1.774383078730905,24.43759935325233,-1.774383078730905,-1.2867215041128086,-25.141010575793185,51.997649823736786,-16.02232667450059,3.4077555816686256,2.937720329024677,4.788484136310224,-17.062279670975325,2.9905992949471214
2024-10-21 12:38:00+00:00,-21.186218575489384,6.214593194642163,-21.186218575489384,-1.6027256415942583,-17.291292865350886,7.529786504848497,-1.3366127048767211,-5.812148458762575,-10.577989234522105,6.459286736689313,-0.5201298308570046,-11.757353385883919
2024-10-21 12:39:00+00:00,-6.711352751825391,5.572759476058311,-6.711352751825391,-10.447318834890476,3.8759126952971656,11.633822721205936,-7.380662636413598,3.9732668603281778,-2.1478762659967026,2.0261835597079374,0.006084635314438251,-1.1195728978566382
2024-10-21 12:40:00+00:00,-17.127653552221908,2.7467736639649036,-17.127653552221908,11.073120105670347,-3.648834795735447,15.176620435890177,5.9336729880177375,-1.2949334842909708,7.948013963581469,-0.3913576752523823,1.9510331163317294,5.381168034720257
2024-10-21 12:41:00+00:00,-21.324961627186802,2.2534648901533627,-21.324961627186802,-9.959428043121168,-8.48914341109625,5.414381502060015,3.197285628371646,0.3967434721337079,9.055086305169334,6.557936215857173,-6.633784232588616,0.1283581821609055
2024-10-21 12:42:00+00:00,-0.07859118032309707,-8.200371090927767,-0.07859118032309707,-14.004948333575898,18.688982680832485,0.4977441420462815,17.37389026342599,5.213214961432106,14.22500363848057,-7.371852714306505,7.067966817057197,4.668316111191966
2024-10-21 12:43:00+00:00,-1.0067933655020334,-4.986543318962466,-1.0067933655020334,-15.576606162637676,6.80237589955778,-3.928059089238503,15.289696136199273,12.6188246173545,2.483075865175999,-1.5232314130911593,6.270288214162923,-0.5477373232005881
2024-10-21 12:44:00+00:00,-18.194796656335118,1.845177912347602,-18.194796656335118,5.089562452199815,-11.035167518684002,7.896344599641303,11.164870945090726,1.4630546498678367,-3.2685263454494224,9.795202762235728,-4.119380822677526,-4.093440137396182
2024-10-21 12:45:00+00:00,-0.997958019438802,-0.2365574393547772,-0.997958019438802,-25.131822374348886,13.036153185862885,13.475045717972096,7.670169489718122,6.990931047168152,17.942344705512284,-4.806918208815172,-0.13062277741345577,-1.8078192394022277
2024-10-21 12:46:00+00:00,0.9621881672477635,-2.28092971558712,0.9621881672477635,-2.0811373280358927,-2.1730317035595554,-1.8865374739857834,7.913727398037785,-2.551420308656991,-3.4865807183977946,-3.5514473364144976,0.4216330171085705,-7.567772101948701
2024-10-21 12:47:00+00:00,-12.288676434688602,9.167818348438859,-12.288676434688602,-9.062040722787126,-1.6053964916825678,18.979588786536674,-10.340020824718643,9.072602541811353,18.398688740204165,-3.094612974098634,1.4469692063191564,2.598207479959945
2024-10-21 12:48:00+00:00,-4.591849065115642,-5.629442690943066,-4.591849065115642,-22.261284267680633,26.85721497640971,1.23265637125771,6.057159122339211,4.8489926127621175,-5.289810123013219,-6.122465420154189,-4.697971799064981,9.791863028633266
2024-10-21 12:49:00+00:00,-1.2508681439776272,6.9251734749793625,-1.2508681439776272,-26.198964709368546,13.572123086610674,4.221170674790951,-16.803192917797183,31.956217762920296,17.239163248108603,5.5005602422468955,9.835816610951115,5.508709220383557
2024-10-21 12:50:00+00:00,0.7219916070367692,26.07466524150273,0.7219916070367692,-15.751450226852183,-29.256704342923307,29.92254104719055,-30.869152265305424,27.058641005944697,9.47012324563229,-4.20760664323095,5.33070469862148,-2.7195017198384974
2024-10-21 12:51:00+00:00,-1.635060674586744,39.54013769326582,-1.635060674586744,-6.4731025257190185,-38.50291429117432,53.53046469407906,-48.56604134152945,30.90422651845718,22.559098002993917,-9.091569258209384,9.830111157116923,-6.014969583081187
2024-10-21 12:52:00+00:00,-0.5802280969149103,9.848313683684745,-0.5802280969149103,0.7988647711147315,-14.673884479949542,4.4736427182424965,-17.474115730278022,12.664108897881956,14.568770694276552,-2.068639302044463,9.060808325011823,2.501708099017186
2024-10-21 12:53:00+00:00,-4.700850220679968,4.171213206821111,-4.700850220679968,-4.3701971966829865,-4.633126107331188,5.4776856385042,-6.3740341975321595,-1.2190340402780255,1.8843238596454446,-3.147179385031504,-3.7168586914359407,-3.214903498380283
2024-10-21 12:54:00+00:00,-0.751413715226107,-0.2682206532690841,-0.751413715226107,0.5523906230851381,-1.9983543129256467,-6.864265830984437,-1.0641642885904867,8.21274882263345,3.6270943118752084,4.756245732593358,14.565240988112539,-1.0844727673803816
2024-10-21 12:55:00+00:00,-7.6667933019667425,18.479270608690182,-7.6667933019667425,4.624989041175954,-29.759051988661266,22.244951635056545,-24.23799643472924,2.6681083608521576,18.92588912592419,-6.107717934480843,2.3627224641281157,-4.837955521786141
2024-10-21 12:56:00+00:00,0.8794557141664581,15.464490110549498,0.8794557141664581,3.9473244845145676,-18.570832289840556,17.065531346523084,-19.593455213289925,11.731530177811171,2.4379330495032976,5.289005760080141,5.170381500960014,-4.3931880791384925
2024-10-21 12:57:00+00:00,0.10131907789989675,1.0723259016783284,0.10131907789989675,0.05673868362394218,-3.2705798346086667,4.125712852083796,1.681896693138286,1.9736956374899886,11.83406829870794,1.6129997201663562,1.8764293227060878,0.6119672305153764
2024-10-21 12:58:00+00:00,0.9159110183312675,8.25277618085591,0.9159110183312675,3.748189705786418,-6.18122512884076,0.19727314240981147,-17.778067714788964,12.714723726270469,-9.464413856089765,16.93730836975667,1.2306086502707287,1.7848522408506753
2024-10-21 12:59:00+00:00,-0.24708723692242363,6.128500907990014,-0.24708723692242363,0.9278377876270602,-3.872714244008599,2.728044799490432,-13.962950184452879,7.548767217813636,-1.053902704424215,-5.8090713660128985,-0.615196793970116,6.525120093420738
2024-10-21 13:00:00+00:00,-5.4641906026659814,-9.292640284323278,-5.4641906026659814,4.313834686315248,-1.8611890533410442,-14.097286182449075,12.995766130471722,-9.810582531896817,12.8058488801308,4.997536787542571,-5.854877517653023,3.413084298984014
2024-10-21 13:01:00+00:00,-6.055194952980053,7.3844954198175605,-6.055194952980053,-11.24231886168944,-23.879942101286332,10.683131992680728,-0.8201407412127777,0.45267508443562404,6.470590912815097,4.345680810581991,-4.436215827469116,11.316877110890601
2024-10-21 13:02:00+00:00,-46.81654751422696,8.538630417748927,-46.81654751422696,-35.62548906300213,-39.30626908516578,-2.4389815096357124,-4.387192349649604,-10.559005316105827,-11.176186612751449,-13.39952646452303,23.40827375711348,-15.78645653950188
2024-10-21 13:03:00+00:00,1.5202234020053127,-1.6854104460608499,1.5202234020053127,-9.868116820034485,12.464053857376891,13.015245968045484,10.392638344702984,11.841740184041383,21.89655110607652,-7.698909158693572,1.662466527339143,22.492194193411933
2024-10-21 13:04:00+00:00,-1.7469739914790454,2.110887044564963,-1.7469739914790454,-9.011177068292422,-4.1713460612867,1.2032729022942406,-5.4370108918480495,-4.527871365670179,1.1052284435887838,-8.779435620443161,-4.928962333101593,-1.3815355544859798
